pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
3333,600,53.500000
3333,639,57.166667
3333,680,55.800000
3333,719,59.100000
3333,759,60.366667
3333,800,64.900000
3333,840,64.733333
3333,879,68.833333
3333,919,66.466667
3333,959,68.866667
3333,1000,69.433333
3500,200,21.233333
3333,1040,72.600000
3500,239,26.566667
3333,1080,71.533333
3333,1120,76.333333
3500,280,29.066667
3333,1159,79.400000
3333,1200,75.566667
3500,319,32.666667
3333,1239,77.433333
3333,1279,80.966667
3500,360,33.700000
3500,400,39.800000
3333,1360,83.366667
3333,1320,78.633333
3500,439,41.233333
3500,479,45.633333
3500,520,49.333333
3500,560,52.000000
3500,600,53.100000
3500,639,55.833333
3500,680,56.666667
3500,719,57.300000
3500,759,60.766667
3500,800,67.200000
3500,840,66.733333
3500,879,66.166667
3500,919,65.300000
3500,959,66.833333
3500,1000,67.633333
3500,1040,71.700000
3666,200,21.833333
3500,1080,71.300000
3666,239,27.433333
3500,1120,73.000000
3500,1159,73.600000
3500,1200,79.400000
3666,280,29.700000
3500,1239,81.133333
3666,319,34.033333
3666,360,36.400000
3500,1279,78.933333
3500,1320,76.733333
3666,400,39.333333
3666,439,43.066667
3500,1360,79.766667
3666,479,46.233333
3666,520,48.133333
3666,560,50.600000
3666,600,54.533333
3666,639,54.233333
3666,680,57.233333
3666,719,59.800000
3666,759,62.133333
3666,800,62.266667
3666,840,61.900000
3666,879,65.200000
3666,919,67.833333
3666,959,69.100000
3666,1000,71.366667
3833,200,21.766667
3666,1040,70.800000
3666,1080,71.133333
3666,1120,72.500000
3833,239,25.033333
3666,1159,77.366667
3833,280,28.666667
3666,1200,75.533333
3666,1239,74.166667
3833,319,31.466667
3666,1279,79.433333
3833,360,36.133333
3833,400,39.433333
3666,1320,75.400000
3833,439,41.166667
3666,1360,78.733333
3833,479,44.366667
3833,520,46.233333
3833,560,50.766667
3833,600,51.700000
3833,639,54.466667
3833,680,56.066667
3833,719,57.733333
3833,759,60.700000
3833,800,60.633333
3833,840,61.733333
3833,879,66.633333
3833,919,65.500000
3833,959,67.300000
3833,1000,69.400000
4000,200,22.966667
3833,1040,69.066667
3833,1080,69.933333
4000,239,26.300000
3833,1120,69.666667
4000,280,27.666667
3833,1200,73.100000
3833,1159,73.533333
3833,1239,77.600000
4000,319,32.333333
3833,1279,78.533333
4000,360,32.700000
3833,1320,77.600000
4000,400,37.500000
3833,1360,78.366667
4000,439,40.833333
4000,479,45.133333
4000,520,46.566667
4000,560,48.100000
4000,600,49.900000
4000,639,51.566667
4000,680,54.500000
4000,719,54.633333
4000,759,57.433333
4000,800,60.233333
4000,840,65.800000
4000,879,62.766667
4000,959,67.200000
4000,919,65.900000
4000,1000,69.433333
4000,1040,68.366667
4000,1080,71.300000
4166,200,21.466667
4000,1120,72.300000
4166,239,23.833333
4000,1159,70.066667
4166,280,27.233333
4000,1200,79.233333
4000,1239,71.300000
4166,319,32.566667
4000,1279,76.400000
4166,360,35.266667
4000,1320,74.500000
4166,400,38.766667
4166,439,42.233333
4000,1360,75.800000
4166,479,44.100000
4166,520,45.700000
4166,560,49.366667
4166,600,50.566667
4166,639,52.900000
4166,680,55.566667
4166,719,54.333333
4166,759,57.266667
4166,800,58.933333
4166,840,59.733333
4166,879,62.200000
4166,919,62.766667
4166,959,67.200000
4166,1000,66.066667
4333,200,20.966667
4166,1040,70.033333
4166,1080,66.166667
4166,1120,69.333333
4333,280,31.466667
4333,239,25.333333
4166,1159,72.166667
4166,1200,74.066667
4166,1239,69.266667
4333,319,31.600000
4333,360,33.666667
4166,1279,73.600000
4166,1320,73.866667
4333,400,39.000000
4166,1360,72.266667
4333,439,39.866667
4333,479,43.100000
4333,520,44.933333
4333,560,45.766667
4333,600,48.266667
4333,639,51.866667
4333,680,53.500000
4333,719,55.133333
4333,759,56.300000
4333,800,56.066667
4333,840,58.800000
4333,879,62.266667
4333,919,62.633333
4333,959,63.800000
4333,1040,67.833333
4333,1080,69.733333
4333,1000,66.333333
4500,200,21.366667
4333,1120,66.266667
4333,1159,66.500000
4500,239,24.466667
4333,1200,71.300000
4333,1239,69.466667
4500,280,26.800000
4500,319,31.333333
4333,1279,72.000000
4500,360,32.166667
4333,1320,72.333333
4333,1360,70.466667
4500,400,35.200000
4500,439,37.066667
4500,479,40.500000
4500,520,43.133333
4500,560,46.266667
4500,600,46.466667
4500,639,51.133333
4500,680,51.100000
4500,719,54.233333
4500,759,55.466667
4500,800,55.333333
4500,840,58.666667
4500,879,56.933333
4500,919,61.100000
4500,959,59.666667
4500,1000,62.966667
4500,1040,66.200000
4500,1080,65.466667
4500,1120,67.066667
4500,1159,67.233333
4666,200,19.100000
4500,1200,67.333333
4666,239,23.233333
4500,1239,67.500000
4666,280,27.466667
4666,319,29.533333
4500,1279,70.900000
4666,360,32.033333
4500,1320,71.366667
4666,400,34.600000
4500,1360,69.366667
4666,439,36.966667
4666,479,41.166667
4666,520,43.200000
4666,600,46.800000
4666,560,45.966667
4666,639,49.533333
4666,680,49.000000
4666,719,51.266667
4666,800,51.666667
4666,759,56.400000
4666,840,57.500000
4666,879,57.100000
4666,919,56.700000
4666,959,60.300000
4666,1000,61.866667
4666,1040,61.866667
4833,200,19.000000
4666,1080,63.800000
4666,1120,62.000000
4833,239,23.966667
4833,280,26.633333
4666,1159,65.766667
4666,1200,68.166667
4666,1239,65.466667
4666,1279,67.666667
4833,319,28.900000
4666,1320,69.300000
4833,360,30.933333
4833,400,34.566667
4666,1360,71.233333
4833,439,36.300000
4833,479,37.800000
4833,520,40.566667
4833,560,42.666667
4833,600,43.666667
4833,639,46.500000
4833,680,51.300000
4833,719,53.500000
4833,759,52.033333
4833,800,53.266667
4833,840,54.466667
4833,879,53.800000
4833,919,58.033333
4833,959,57.233333
4833,1040,60.000000
4833,1000,58.366667
5000,200,19.066667
4833,1080,61.666667
4833,1159,61.633333
4833,1120,60.533333
5000,239,22.166667
4833,1200,62.233333
4833,1239,64.700000
5000,280,24.966667
5000,319,29.533333
4833,1279,67.700000
4833,1320,69.566667
5000,400,31.200000
5000,360,30.866667
4833,1360,68.533333
5000,439,35.100000
5000,479,37.766667
5000,520,40.066667
5000,560,42.566667
5000,600,45.566667
5000,639,43.266667
5000,680,45.800000
5000,719,49.733333
5000,759,49.833333
5000,800,49.266667
5000,840,51.166667
5000,879,54.633333
5000,919,58.800000
5000,959,57.033333
5000,1000,57.866667
5000,1080,59.200000
5000,1040,58.166667
5000,1120,60.233333
5166,200,17.033333
5000,1159,59.366667
5166,239,21.266667
5000,1200,62.666667
5166,280,25.266667
5000,1239,62.800000
5000,1279,64.600000
5166,319,25.233333
5000,1360,63.133333
