pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
3166,1239,79.666667
3333,360,26.733333
3166,1279,78.133333
3166,1320,79.433333
3333,400,29.300000
3166,1360,82.166667
3333,439,31.400000
3333,479,37.200000
3333,520,39.600000
3333,560,39.733333
3333,600,41.233333
3333,639,44.500000
3333,680,47.233333
3333,719,50.200000
3333,759,51.200000
3333,800,55.333333
3333,840,56.466667
3333,879,58.333333
3333,919,63.733333
3333,959,63.400000
3333,1000,66.100000
3500,200,16.733333
3333,1040,65.166667
3333,1080,67.266667
3500,239,18.800000
3333,1120,68.700000
3333,1159,71.200000
3500,280,20.933333
3333,1200,69.900000
3333,1239,75.166667
3500,319,23.900000
3500,360,25.433333
3333,1279,77.233333
3500,400,29.733333
3333,1320,77.966667
3333,1360,78.566667
3500,439,31.133333
3500,479,35.100000
3500,520,37.333333
3500,560,39.066667
3500,600,42.600000
3500,639,45.800000
3500,680,47.333333
3500,719,50.433333
3500,759,50.166667
3500,800,53.866667
3500,840,55.600000
3500,879,56.566667
3500,919,58.233333
3500,959,61.400000
3500,1000,61.166667
3500,1040,65.833333
3500,1080,65.700000
3666,200,16.633333
3666,239,17.466667
3500,1120,67.533333
3666,280,20.800000
3500,1159,71.300000
3500,1200,75.066667
3500,1239,73.400000
3666,319,24.433333
3666,360,29.400000
3500,1279,73.600000
3666,400,31.266667
3500,1320,73.633333
3666,439,33.766667
3666,479,35.366667
3500,1360,78.500000
3666,520,35.033333
3666,560,41.266667
3666,600,42.933333
3666,639,43.033333
3666,680,49.666667
3666,719,51.133333
3666,759,48.700000
3666,800,51.266667
3666,840,55.366667
3666,879,53.933333
3666,919,58.266667
3833,200,14.533333
3666,959,61.733333
3666,1000,61.433333
3666,1040,60.933333
3666,1080,63.066667
3666,1120,67.533333
3833,239,18.833333
3666,1159,68.466667
3833,280,21.733333
3666,1200,64.833333
3833,319,25.033333
3666,1239,69.800000
3666,1279,69.733333
3833,360,26.700000
3833,400,28.000000
3666,1320,70.000000
3833,439,31.866667
3666,1360,74.000000
3833,479,35.966667
3833,520,37.700000
3833,560,38.033333
3833,600,41.833333
3833,639,42.400000
3833,680,47.033333
3833,719,46.466667
3833,759,49.066667
3833,800,47.200000
3833,840,52.866667
3833,879,53.800000
3833,919,55.366667
3833,959,55.866667
3833,1000,59.666667
4000,200,16.233333
3833,1040,61.666667
3833,1080,62.033333
4000,239,18.466667
3833,1120,63.133333
4000,280,21.000000
3833,1159,67.533333
4000,319,25.333333
3833,1200,64.800000
3833,1239,67.733333
3833,1279,68.133333
4000,360,26.300000
3833,1320,68.400000
4000,400,26.966667
3833,1360,72.233333
4000,439,32.500000
4000,479,32.333333
4000,520,36.300000
4000,560,37.233333
4000,600,40.533333
4000,639,42.066667
4000,680,42.700000
4000,719,43.866667
4000,759,48.400000
4000,800,47.500000
4000,840,48.366667
4000,879,51.600000
4000,919,51.666667
4000,959,54.066667
4000,1000,54.466667
4000,1040,57.366667
4166,200,13.800000
4000,1080,60.700000
4000,1120,61.400000
4166,239,17.266667
4166,280,21.333333
4000,1159,61.200000
4000,1200,60.900000
4000,1239,63.800000
4166,319,21.800000
4000,1279,63.466667
4166,360,24.600000
4166,400,28.433333
4000,1320,63.666667
4166,439,29.933333
4000,1360,66.466667
4166,479,33.600000
4166,520,33.666667
4166,560,36.266667
4166,600,40.400000
4166,639,40.033333
4166,680,42.966667
4166,719,40.966667
4166,759,42.866667
4166,800,45.366667
4166,840,49.033333
4166,879,50.266667
4166,919,49.966667
4166,959,53.100000
4166,1000,53.366667
4166,1040,54.266667
4333,200,15.200000
4166,1080,53.600000
4166,1120,55.900000
4333,239,17.766667
4166,1159,57.166667
4333,280,19.333333
4166,1200,60.266667
4166,1239,60.733333
4333,319,21.900000
4166,1279,64.000000
4166,1320,60.333333
4333,360,24.033333
4333,400,26.433333
4166,1360,62.433333
4333,439,27.400000
4333,479,30.900000
4333,560,35.133333
4333,520,32.400000
4333,600,35.366667
4333,680,38.400000
4333,639,38.266667
4333,759,43.833333
4333,719,37.600000
4333,800,43.800000
4333,840,45.133333
4333,879,48.300000
4333,919,50.600000
4333,959,50.800000
4333,1000,51.066667
4333,1040,52.466667
4500,200,15.400000
4333,1080,55.133333
4333,1120,52.400000
4500,239,17.066667
4500,280,19.433333
4333,1159,51.933333
4333,1200,55.333333
4333,1239,58.366667
4333,1279,58.200000
4500,360,24.766667
4500,319,21.300000
4500,400,25.100000
4333,1320,59.266667
4333,1360,56.366667
4500,439,27.466667
4500,479,28.466667
4500,520,29.966667
4500,560,32.500000
4500,600,37.166667
4500,639,35.433333
4500,680,38.333333
4500,719,39.233333
4500,759,41.100000
4500,800,39.933333
4500,840,41.266667
4500,879,45.300000
4500,919,46.766667
4500,959,46.000000
4500,1000,47.366667
4500,1040,51.500000
4666,200,14.066667
4500,1080,47.100000
4666,239,15.900000
4500,1120,51.600000
4500,1159,50.100000
4500,1200,47.666667
4666,280,18.466667
4500,1239,53.733333
4666,319,19.400000
4666,360,22.733333
4500,1279,54.000000
4500,1320,53.233333
4500,1360,55.800000
4666,439,25.400000
4666,400,25.433333
4666,479,27.466667
4666,520,29.466667
4666,560,30.066667
4666,639,34.600000
4666,600,32.266667
4666,680,37.233333
4666,719,35.966667
4666,759,38.466667
4666,800,39.100000
4666,840,38.566667
4666,879,40.200000
4666,959,42.533333
4666,919,41.466667
4666,1000,46.400000
4666,1040,46.000000
4666,1080,48.033333
4666,1120,46.366667
4833,200,13.800000
4833,239,16.700000
4666,1159,47.966667
4666,1200,50.400000
4833,280,18.066667
4666,1239,50.866667
4666,1279,51.566667
4833,319,17.700000
4833,360,22.266667
4666,1320,50.366667
4666,1360,50.566667
4833,400,23.433333
4833,439,25.500000
4833,479,27.466667
4833,520,28.500000
4833,560,30.633333
4833,600,29.000000
4833,639,32.000000
4833,719,34.900000
4833,680,32.866667
4833,759,36.966667
4833,800,37.200000
4833,840,38.566667
4833,879,39.633333
4833,919,39.933333
4833,1000,41.233333
4833,959,42.933333
4833,1040,43.300000
5000,200,13.300000
4833,1080,43.833333
5000,239,14.933333
4833,1120,43.566667
4833,1159,45.966667
4833,1200,44.766667
4833,1239,46.100000
4833,1279,44.800000
5000,319,18.566667
4833,1320,48.866667
4833,1360,47.833333
5000,360,20.966667
5000,280,16.966667
5000,400,23.833333
5000,439,25.333333
5000,479,28.000000
5000,520,26.533333
5000,639,31.066667
5000,560,29.666667
5000,600,31.466667
5000,680,33.866667
5000,719,35.666667
5000,759,37.300000
5000,800,37.900000
5000,840,38.533333
5000,919,39.233333
5000,879,40.233333
5000,1000,42.166667
5000,959,41.566667
5000,1080,41.900000
5000,1120,41.366667
5166,239,15.866667
5000,1040,40.266667
5166,200,13.633333
5000,1159,44.666667
5000,1239,44.900000
5166,280,17.766667
5000,1200,45.100000
5166,319,20.866667
5000,1279,43.600000
5166,360,22.933333
5000,1320,46.266667
5000,1360,46.233333
5166,400,22.733333
5166,439,22.133333
5166,520,28.533333
5166,479,25.166667
5166,560,30.466667
5166,680,33.333333
5166,600,30.566667
5166,719,35.066667
5166,639,30.033333
5166,800,36.333333
5166,759,36.300000
5166,840,40.200000
5166,879,38.100000
5166,919,42.266667
5166,1000,41.233333
5166,959,39.833333
5166,1040,43.433333
5166,1080,45.066667
5166,1120,45.700000
5166,1159,43.733333
5166,1200,43.900000
5333,200,14.200000
5333,239,16.133333
5166,1239,44.266667
5166,1279,43.666667
5166,1320,48.000000
5333,280,18.100000
5333,439,25.866667
5333,360,20.500000
5333,400,25.433333
5333,319,19.633333
5333,479,27.600000
5166,1360,48.166667
5333,560,31.600000
5333,520,28.400000
5333,600,29.766667
5333,680,33.200000
5333,639,31.633333
5333,719,35.666667
5333,759,35.333333
5333,800,38.266667
5333,840,39.566667
5333,879,39.666667
5333,959,39.433333
5333,1000,39.533333
5333,919,38.366667
5333,1040,41.500000
5333,1080,42.400000
5333,1120,42.366667
5500,200,13.366667
5333,1200,46.566667
5333,1159,43.100000
5333,1239,48.166667
5500,280,16.933333
5500,239,13.600000
5333,1320,45.933333
5333,1279,46.033333
5500,319,19.700000
5500,360,23.200000
5500,439,26.266667
5333,1360,46.433333
5500,400,25.500000
5500,479,27.566667
5500,560,32.100000
5500,520,28.633333
5500,600,32.133333
5500,639,35.500000
5500,680,36.300000
5500,719,34.566667
5500,759,35.100000
5500,840,37.766667
5500,959,42.233333
5500,800,35.400000
5500,879,40.000000
5500,919,35.900000
5500,1040,41.500000
5500,1000,39.266667
5500,1120,44.766667
5500,1080,42.433333
5500,1200,45.200000
5666,200,14.133333
5500,1159,45.333333
5666,280,21.366667
5500,1239,44.200000
5500,1279,47.333333
5666,319,21.000000
5500,1320,47.200000
5666,400,25.300000
5666,239,14.966667
5666,360,24.033333
5500,1360,49.366667
5666,439,28.100000
5666,479,26.033333
5666,520,31.400000
5666,560,31.200000
5666,600,33.966667
5666,639,30.833333
5666,680,37.666667
5666,719,36.200000
5666,759,36.633333
5666,800,39.000000
5666,879,41.433333
5666,840,41.300000
5666,919,43.133333
5666,1040,49.766667
5666,1000,44.066667
5666,959,42.633333
5666,1080,46.900000
5666,1159,47.733333
5666,1239,47.966667
5666,1120,45.833333
5666,1200,43.666667
5833,239,17.566667
5833,200,14.600000
5666,1279,44.466667
5666,1360,50.433333
5833,360,24.566667
5666,1320,47.200000
5833,400,26.900000
5833,280,19.200000
5833,439,30.433333
5833,479,28.833333
5833,319,23.133333
5833,600,39.333333
5833,639,36.533333
5833,520,29.566667
5833,560,27.900000
5833,759,47.333333
5833,680,38.866667
5833,840,44.433333
5833,719,40.133333
5833,800,43.100000
5833,879,43.133333
5833,959,45.666667
5833,919,42.133333
5833,1000,40.900000
5833,1279,53.500000
5833,1040,39.366667
5833,1080,46.633333
5833,1239,50.766667
5833,1120,44.400000
5833,1159,47.566667
5833,1200,52.933333
5833,1320,54.133333
5833,1360,58.600000
